element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
Ga,0.25586779014049643,-0.18453214342476215,-0.16793308782138175,-0.1917946379012498,2.681204337849653,1.2563563245604727,1.5929945744624756,0.1478053803650155,0.5540193054963485,-0.7887919885743083,-2.0025078786049932,-0.9135108934086763,-0.5872448260573567,1.1458832023047083,-0.40272547810853476,-0.9569532085567947,0.15172816413414097,0.315164034356575,0.10720866275481038,-0.5839736333711882,0.21761391736846114,1.1289041334551742,0.4070547443037116,0.5185641962071765,0.8163172357329053,0.5907934454387301,0.3132687783959907,-0.41631491506314855,0.11757327370716182,-0.2617876566595703,1.4557595916902282,0.8735613124145903,-0.7570666503998493,0.7173405086498897,-1.260465513220208,0.9857617622571129,-0.9327265045963938,-0.47393592181532296,-0.4973121484580335,0.3944109981382839
Ge,0.585538778656602,-0.7369398040331447,0.4400628132667964,0.43240607775975254,1.7440740567951205,0.23501934957009094,1.030838911854035,-1.3769007640829658,-0.5208691681497335,1.8658090159773735,0.6113247665438852,-1.3422135069376253,-1.161220983531578,0.25558439330655763,-2.3956243380605113,-0.9566402553015039,-0.6791055616661518,1.469879919833401,0.6041060746080242,-0.841352290547761,0.9358449274267474,-0.567101873371929,-0.798903193400902,0.028691418335673936,0.2544114641177321,-0.2908139558592299,0.12272959111807216,-0.4486912173555229,-0.6951581225262611,-0.6877500024304434,0.9826431972303478,-0.5503843208019581,-0.9152304945194019,-0.6648352665545416,0.4896421944910718,-0.5071533813124905,0.49982334413358886,1.2855924304814097,0.003103655188042263,-1.2198399962299704
As,0.9617381169450181,-0.7717224612020963,0.8472863888236132,0.4418184233648167,1.4845172164728733,-0.08081318228639779,0.5765706453814239,-0.820090778815742,-1.4519767615999826,1.1669994742647782,-1.9372947640710323,1.4763573216901054,2.0227497465966917,0.800742184024944,-0.8134300174526201,-1.1319019050407815,-0.10192515842204611,-0.17395084941577352,0.9017439360146207,-0.8055516596822466,0.6518468360958454,-0.41889576027846775,0.16831906637601698,0.9550285896192316,0.4917951144992884,-0.1258111353400529,-0.18658383095787395,-0.6253267155051114,-0.19948576799723586,-1.252791233561363,-0.731461381453665,1.2549770731663097,0.8078121415331919,0.27526337845896304,1.6113926243372303,1.987491258407821,-0.04072252022146666,-0.604322587391942,-0.30132310370408344,0.3373599238312109
Se,1.8981208304772337,0.12231265896176553,1.1056267879867774,0.7229305394830986,-0.025144282677496743,0.35005357516778984,0.7727894647297306,0.6852050076510805,1.3642561828671669,1.1130727884014728,-2.4534755481502297,-0.2862258398832464,0.5713370208520598,-2.1842482551230007,-1.8560465383832585,1.0968938233291123,1.0866347285641416,0.8307738624716908,-0.351514398978547,-0.7233866392124642,0.1827685649684256,-1.5970248554783215,0.26101578627681443,-0.6911204306505708,-0.9539188237304028,-1.0125913821594945,-0.18857861714826532,-1.098823834926857,0.4232810834823741,-0.36174696777090154,-1.2214556878999678,-0.4656557953713991,-0.9180599315528473,-0.2652872012433256,-1.7669239564103572,-1.0305458887158376,0.1868099739540789,-0.07696451800507242,0.9672257541807232,0.0904002671558125
Br,1.9912944089514637,1.3732475393662884,0.8256382900299524,0.7910575948694776,-1.366894741332272,0.7215926132352546,3.1595881580574754,0.17497479874786384,-0.6898636791652295,-0.5915122085507437,0.5828727447756531,0.4005953636884313,0.26129115592855306,0.8320712426827669,0.2615386543034829,0.1029539810066082,-0.20468211048051133,0.6813129762531662,-0.13411926342401526,-0.17380705817146125,-0.6501884262251276,-0.22119824706455496,0.09983012798509013,-0.9217462735346158,0.024218704154083642,0.23362279916156664,-0.3649712157047048,-0.4291265214172539,-1.3722336350247217,0.33154125859798017,0.9388292654091074,0.20085829573492206,-0.27891303639215076,-0.37157259502471424,0.6540010329090997,1.4175852954286703,-0.19226129200611733,1.0372953244676804,-0.633104449851233,0.9317362635512235
Kr,0.9841045734202329,1.2637423896918376,2.4811552393641185,-0.8135292509596207,1.5997656207507156,-3.853275733813717,0.4764429841741799,-2.1279241059464695,1.9856625634229665,-1.6597570001374466,0.016880748187252242,0.12049079358515617,0.20459992722455558,-0.015585560433690013,0.06954565134624717,-1.1725306529934965,-0.3189321911185034,0.31312407937718456,-0.0268677081475317,0.4982318986454566,0.1958615122670398,0.7056481561882222,0.48571864402215476,-0.46129034173749495,-0.20956499652807128,0.07633375791412667,-0.11029010565634793,-0.10509818276129282,-0.301008401755574,0.31607529753708835,-0.2139309541683678,-0.11084433403995046,-0.12107340515488273,-0.16088359630654836,-0.017211203691570472,-0.2450337579345121,0.021479229581836665,0.09059933830668705,-0.1004223880194034,-0.0021475838840281916
Rb,0.9908138123452584,2.1784676698183016,0.06960338824184863,-1.016366782375797,-0.9230633321284692,0.06232242561903635,-1.4173554764902239,-0.8054310141149986,-0.3124616594386717,0.728998025763281,-0.9670980260373554,-1.701563879458009,-0.658719877349794,1.1733809401874937,1.138396784983451,0.5103803602805831,1.330986822744683,-1.2936812354541534,0.48311854393551174,-0.8903574996922109,-0.8958327452649936,-0.001237174135939939,-1.383427324390865,0.7709579344813376,-1.468718096858292,-0.7271659897436792,0.05182641174546386,-0.1434543778347075,-1.096768582658432,-0.8537540857163833,0.0693779074220116,-2.544809674533776,-1.6493324874760047,-0.6907168467310751,0.30848542508745985,1.5956168244963698,0.493200835238511,1.0977183945098403,-0.14076058147464568,0.8231718369679065
Sr,-0.5164741995705552,1.5745725744842654,0.09200164339092103,-0.44780762644355654,0.5696973360728284,0.13601432394904076,-1.0810181152133533,-0.6215516756304513,1.7645576693450655,1.7048158552939174,0.265844243550168,0.5932361245330959,-0.5695324928430501,-0.0793893215453446,0.6892570911039101,0.4202752324580881,-1.1538557557900286,-1.0658848155847636,-1.3806756046937398,0.12319870821639209,-0.0667785975561308,0.2964725632253828,0.10770648332120218,0.16115767388242594,-0.44655375108317624,0.15243477024561697,-0.0823525445461982,1.2752922787662677,0.587255977572202,-1.7632644341291535,2.15481363478299,2.516811629981249,-0.11045047643019681,-0.16856573004720296,-1.1329038445365687,1.226743085467837,1.0338784206619742,0.6369283661265508,0.047592092462205485,0.29437406950232053
Y,-1.0872215084461783,0.09507677175539087,-0.7435146708006412,0.7498906837228105,-0.758234783583878,1.5901116650536666,0.07863569327704359,0.5447957348094754,0.9863083485879381,1.0866417361088225,-0.42397769664654,0.9291301057086228,-0.3463918976033972,1.5992769574887007,1.4863415976575527,-0.37256626483072813,-0.6124783618163007,1.4018200889518961,0.32763568513896824,1.7457374493358584,-1.087169378528531,1.5354671082848326,0.3858068873755262,1.2886179896021457,0.11533503458891368,-1.541263370378785,-1.0496543041395232,2.354641904555858,-1.2032287229113974,-0.125851075060504,0.9733399863377116,-0.3641182281778454,-0.6519141858644486,0.29966682601722705,0.288426908584566,-0.6943518240413392,0.05789235266140959,-0.19916342802338438,-0.47077520551820795,-0.9623663769143564
Zr,-0.6520045887012769,-0.5739241550844036,-0.41192550298808883,1.2010847388490145,-0.7355731345846218,0.7207574472469184,-1.0749703717614538,-1.4299775377842352,1.0254244155246046,0.021937431316236454,-0.6663681771078845,-0.5744088603717388,0.8433162111673652,-0.38724347957172783,0.8571440534782516,-0.7598238816685509,1.4172879714099393,-0.13780876945011492,1.4612806290462101,0.8188819929906809,-0.9596141040856749,1.0137099024586977,0.7689908775776573,-2.51263771112915,-0.005887827574699794,-0.8146933391902362,1.6432339721259857,0.8110129010873676,1.9321958571622897,-0.4565276510335625,0.4355971408226478,0.3872047125946925,2.348394300718147,-0.041853255252018697,-0.7305399123271774,0.41152102034061433,0.7812691760794653,0.8298637070880885,1.1160325653471177,1.7642877776732053
Nb,-0.5636609941002607,-1.0833091620002326,0.08096062591764028,0.37804333997843287,0.14401023940354038,0.43992394084754066,-1.034176748893701,-1.9643121924084261,-0.47724712233050826,-0.3874635082769036,-0.393553181532092,0.516014853222372,0.5755643977792807,0.19156271385330004,1.1350511961856287,0.866230188305532,-0.49751956957842225,-2.415867860104115,0.7940986130983192,-0.2457806267300459,-0.342723552422016,1.3104311517901324,0.0006532410119447771,1.3140507937196644,0.49695896345485385,-0.4639285621934045,0.9723162277524765,0.12936868046590644,0.5169815187928548,1.1634713659266098,0.8580698735611708,0.023407354029977206,-0.5216331256916653,-1.4274269155860562,-0.0845666836739576,0.3087127460963314,0.05070372029914494,-2.3092450134756324,-0.5302863265131333,-0.15522419346363345
Mo,-0.42092286486558644,-1.0980492350531585,0.09952865132951817,0.2859287251068129,-0.9741232957040988,0.421953215575599,-1.9977649116099179,-1.2209666797070802,-0.8223463435659015,0.17247583265071492,-1.0307873408534742,-0.5194936547120826,-0.6271565289271066,-0.5596917947087825,0.5302306165822737,0.07414194230832408,0.020109623255966675,-0.32805249554573257,-2.4322369050480885,0.04621868681928777,1.06840365440719,-0.5448811687541704,0.394220116057768,-0.1404224426538412,-0.5111764756912577,-0.1003912695936975,0.6607329299811393,-0.8278784433335808,-1.377232802596144,2.786730846221481,-0.24280649838686336,0.3421177413225438,1.3868969319357831,0.8397012679448926,0.0413344278215797,0.660242791684705,0.7225445443345477,0.028666309825060528,-1.1810152923707768,-1.1476733764682543
Tc,0.019094277501427132,-1.3920656325635832,-0.1937632978544972,-0.4062824304720233,-1.0125854816561835,-0.09659914002521935,-1.3893344295179169,-0.8910909459342201,-0.8540213851808233,-0.5694924610430226,-0.09589329726242106,1.0447296105946868,-1.8971480347306737,0.2690343469262218,1.2513963553472993,-1.443332101528821,-1.6264987197108143,1.0184550655757594,0.10343271043721539,-1.2678173900831244,0.1159216395251178,0.05906196749651979,-0.6957971156446771,-1.3120467869877421,-1.4269288682629169,-1.3892833357002066,-0.6737409002805299,-0.6934077307373381,0.6666183278145196,-1.9578278980773696,-0.30974422682044833,0.4821533552604072,-0.6793802074726819,-0.5577774168046837,0.5431379031069736,-1.646523765298398,-0.10598892689177668,0.32362935277772387,0.9723181140764624,-0.3378434405464347
Ru,-0.07621943272556166,-1.480540310038182,0.43588258902648774,-0.6066325617737456,-1.17096403582641,-0.931869654076282,-0.7640507835942927,-0.4324186467717376,0.14737199362282416,0.8355609206793634,0.5607220763927337,-0.5659241367242586,-0.7100858687258677,0.9310853046279388,0.38634216156493,-1.1732212557985042,-0.264676098964734,-0.644192810395987,-0.0674037865334056,1.6560089194596812,-0.932793454474407,-1.7554564911787078,1.3838475258723835,0.6167556081455773,0.23034000892646506,1.7350989818581826,0.8732066798345273,0.6643038081489578,-1.703354959752413,-2.2619472172341304,0.505566890633007,-1.3850268553347571,0.4736345931778985,1.4538878442999075,0.40361051905410067,0.8644965657194836,-2.1167764220847123,-0.831257395384612,0.49383674633362884,0.5241918857839666
Rh,0.03203069303791567,-1.2877751272347775,0.7431758928659481,-0.7256123362818524,-1.1254263763347234,-0.7368882109154158,-0.24120865802131145,0.01236403909170408,0.6788717768587379,0.8336089576555256,0.5156642798985362,-0.5455810199790853,-1.7860902362005806,-0.46970613380620885,0.9849883273691634,0.6886437681335099,1.5800182159939509,0.05211535903709862,-0.18240364037554554,-0.05713203367461159,-2.589588497104468,0.030117761205710095,-0.2838811461894302,0.06615734794172061,2.5528855119094094,-0.9046679604004431,-1.3363772947596868,-1.998916665514356,-0.62225067512806,1.1887511473024024,1.0531647001573545,1.850242193958992,-2.038919645163527,0.7223855614883621,-0.7279642809205176,-0.0734861283449292,-0.06979912265456455,-0.10620483063946701,0.2848951899531363,-1.6612381990212493
Pd,0.3001898524049325,-0.986449874321878,1.2205619975125537,-1.2715751879153303,-0.8225933488903489,-0.12769274475039213,-1.2169082388406842,0.29371616333167083,-0.4060353776292802,0.8209853285824847,-1.4734949616367157,0.12253079831848279,0.1909324066160138,0.18706781006106932,1.440939151298027,-0.6782104367570956,-0.03791758985352375,0.39479728730531677,0.7061821781710684,-0.3091899214598334,-0.3226471281482297,0.9289700391829482,-1.3039533961570158,-1.804981943956134,-0.06326867198416468,1.2782602667199643,-1.1169545578456226,1.6259423567382367,2.434127068713733,1.1117410290482586,-0.8067920505256696,-0.1292485429692654,-1.4647869984282085,1.3466457107065686,-0.280317172771511,1.559750941053752,-0.7568436711981253,-0.26676013177459146,-0.36444938561812645,1.2024578097742373
Ag,0.3499078190086264,-0.5637647663190151,1.364415407762293,-1.6386853957768412,-0.946272760309614,0.3764855125993744,-0.7782456601533635,0.2288994096542978,-0.38316297205116895,1.245633643581949,0.7364357448733616,-1.5518165408929738,-1.6819685110997393,-0.3930666196743786,0.2632610244946552,-0.6249468782908963,-1.632105267037709,0.040660415701841084,0.6246903264303253,-1.3891991167424769,1.4300942744090024,0.5786226011019081,2.68061671819811,0.32407127537832714,1.1817295178473033,0.5103353292833601,-0.9601526255822498,0.14905392825008423,-0.6232454301954589,0.020152755982629177,0.19871580221723967,-1.0572684158686352,0.556078072828185,-0.8728164608519484,-0.42702663512565875,0.13197975210610527,1.0564927351206561,0.9961606505665579,-0.5328039391852382,0.3571268154089897
Cd,0.14432708304115713,-0.3141060447240233,0.8816247045905675,-1.530309904728119,0.9133156817610354,1.4898497969197468,-0.19042637356837375,0.8340206027175235,1.2563999759706792,1.0674513913354937,-0.7981861442311616,0.30256870595600227,-0.007096122341372455,0.35606149714375784,0.4049125579119275,0.6582611070392759,-0.5755839931141076,-2.2962892440229017,3.012862338107015,1.613332758007736,-0.20332523538092584,1.395679603236091,-1.8598253306272428,0.4340764624443158,-1.375025779696291,-0.40289918194838337,0.7776151203043541,-0.8681794163116243,-1.0627392572174847,0.41373409127656374,-0.88669438928513,1.0895270392523857,-0.3707880055666822,0.31550356681049324,0.18811073579569745,-1.9832944016009175,-0.2085410593473255,0.4874679606565588,0.8940887356620755,-0.4112587919465636
In,0.06209399886279724,-0.040561926376281816,0.29607530463747084,0.9787613234203654,1.891082015773605,1.7798149895410607,-0.5454798750167701,0.29104496309255856,2.316952915408936,-0.2076962857785937,-0.07170292841475823,-1.3659108366360406,-0.14357028227539168,0.5876153186508688,1.869010710963324,0.1994426851138882,-0.7810928059543233,-0.6135060425007133,-1.7599053832922067,-0.400151464311512,-0.39172072161721777,-0.0002114064282834134,0.8731886618852701,0.14651747748458338,-0.8451514385913389,0.2176237666032358,-0.8066142433166195,-0.7095960665027539,-0.4804452811372503,-0.21099638026119238,-0.5876569336662701,-1.4269591886643465,0.6562077387702504,0.0676612242077063,-0.559554657320288,-0.2627823870394401,-0.23153675596622725,0.8658916040670394,0.22497005659816596,-0.2930463085285571
Sn,0.4144703545742177,-0.4397555991949343,0.8947407549480088,1.4936942842618175,0.6458654749096456,0.6131501565613016,-1.0369451071497442,-1.6449531629574354,-0.04877849836632059,1.4446766566153177,1.6575119260082558,-2.7326797819281965,-0.4162496966479775,-0.6126045483462456,-0.38726556800690326,-0.3947034812509623,-0.9285644414235712,0.39714536139440987,-0.19926728247467107,-0.2877369712958683,-0.4703021361990208,-0.2859242112202192,-0.46638754429151075,-0.8123836607452503,-0.9982985583878897,0.08294931833905413,0.5462350770864084,-0.31835397784772507,-0.09355378308247493,-0.012972486056741629,0.04121185993841106,0.19500237016791824,0.3921607450761039,1.227791616083546,0.0002589548228838434,0.18117908382869224,-0.4854625689346933,-0.7273097049343475,0.03444549480377569,-0.17805277807549066
Sb,0.5387504146667688,-0.3309454342542693,1.6583091336488864,1.6603849324420186,0.2746142905183154,-0.097338779396004,-0.09543369444960552,-0.47952041488225206,-0.9689738421391455,1.655822794230316,0.14720876205282202,-0.35935556650153716,1.6880714356566897,1.167481658071394,1.653077300937488,0.26161748144641034,-1.2691645438235573,-0.260321790871788,0.09327873814726684,1.5232086690504965,0.7293745278877588,-1.2522117907365493,0.18448295189752914,0.34859294890129533,1.0073115265248005,-1.0931022159792805,0.07232707341680678,-0.16037743341804972,-1.3444150576923792,0.938512215922639,-1.448486860274248,0.709701744732773,-0.06311639625795706,-1.508342922353044,-0.30975859413911,-0.19137838709507388,1.109496483889715,0.06253061554817352,0.46227830550511895,0.7106455403089459
Te,1.3022146331356688,0.010542766513323034,1.8377209646241048,1.1864308256300746,-0.45643168883723645,0.46993832402638797,-0.5155039176394468,0.40235704176125486,-0.03773917545586508,1.746424348816623,-1.7122259423415933,1.3450369129694026,-0.5489959260884105,0.5682239371163006,-0.8191924953208467,0.04631547614573118,-0.5171319224286481,0.29748920743695034,-1.4302235378289163,2.7485400352945173,1.0403239626974183,0.7027351698571426,0.0565729062557721,0.8701968886174443,-0.8121859028069095,-0.696336757037575,0.10949057565113586,-0.40688946257389136,1.0392064685900357,0.13309783670386188,1.9323477124016646,-1.0080353909335298,0.3152663250468003,0.3288198282802923,-0.5139490113378357,-0.23628573015742438,-0.495952054739438,0.037894200194745584,-0.6382055198768068,-0.055493593944754484
I,1.8831545183515779,0.9813150874862767,1.4495330674304199,0.4242604331829554,-1.204849927025229,1.3253632526104844,0.10991674055094316,-0.07298029856734015,0.9024142144826292,0.378905746754026,1.1706755090151595,1.5556484929887506,-0.9805011499836194,1.816923982025479,-0.03222896781701606,-2.0287586771407407,0.5415597872134891,-1.508570645477107,-0.34903678089960255,-1.345582235977929,-1.3335778485684169,-0.8162807735100448,-0.7127912426556424,-0.57047955791852,1.6876480036311146,0.44396202113278577,0.059327771434975064,0.27808481414347364,1.2522373455042342,1.2095424129361196,0.4174397117885225,-0.035720968182161576,0.9958803103914062,0.7317588610259266,0.08228145422772237,-1.3362181860927103,-0.007953762942395403,-0.8170644448495464,0.8544536115688565,0.2946192121810914
Xe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cs,0.7384288623289645,2.4692585529569593,-0.0080678547925394,-1.051469854707202,-1.5282401242051022,-0.2826327320334795,-1.2125724420297703,0.2588597168319399,-0.07417133799757679,-1.7987494341367767,0.235570888692289,-1.5728931007747833,0.7788355206997213,1.4361817924752123,-1.4913627236790032,-1.1581345464649384,1.5172840918675465,-0.08207288189630597,0.19881464724146256,1.321644208365636,0.4212943248833866,0.45649058497944744,0.18543083135828112,0.6053484679347513,-0.4192942542301631,0.48628290125814144,-0.5319543713203839,-0.7751663669318232,-1.7587890165591817,0.20362115621337054,-0.9855775762187364,-0.10543299403213244,-0.5601054047013792,-0.10659148064493056,-1.0671773345300448,0.7966189191525598,-0.6875371619586523,0.15220716301454326,0.28553459533650555,-0.7529644943735954
Ba,-0.4893217087619207,1.6214889625438649,0.42518888779583947,-0.32902844661790537,0.5651984308170734,-0.09737305767641963,-1.4975917268199936,0.34118672444484593,0.87778924180195,0.5524723981669564,1.1913489745128245,0.8482985151251976,0.7757029469523539,-0.35568224124827386,-1.2113498985085938,2.0288954653162716,-1.2021263053559783,-0.04758754075531667,-0.8568568850377454,-0.46144995222893426,0.42306157992296295,-0.6086799677216415,-1.879671997990481,0.36440249136052716,0.9669252469067515,0.36218416638065587,-1.7281186081021858,0.7005792086388437,-0.25747131949760205,-1.7558199311896143,0.23433420666949567,0.3856771186672972,1.697304157290157,0.8056249155244863,1.0078963321702923,-0.8867152536713847,-0.36931658035353654,0.1895561099871027,-0.07971522988220667,-0.2944821962071296
La,-1.1546864379362005,0.8643350421112328,0.553336971637221,0.4470460027666959,-0.03682013736265372,-0.22978676134846815,0.008444071173095187,-0.8247326671391824,0.1595692955491533,-1.3236814558714516,-0.8478144508892005,0.5319119429053283,0.30621612634792067,-0.17706885959752633,-0.5747301335289887,-1.2202477792512092,-2.0935174823655136,-0.021464287774892333,-0.4205587493583269,1.4995607753688605,0.20771267245945585,1.1987014874326771,-0.7728418378967152,-1.352116370083985,2.0340667123693206,-0.03792614867328007,0.9158718254047942,-0.5922826400411209,-0.23935950735731035,-1.5404283575563735,-2.336063393166411,-0.9093015916991031,-0.8804912707220681,1.0267428959045677,1.877638754793565,0.3589717843419404,-0.11811548930180094,-0.3312236895523513,-0.19416864718994656,-0.9962027794511148
Ce,-1.1477778934410519,0.7328844041407981,0.1953180633696219,0.15793994472392717,-0.029781638097660563,0.08432151971445348,-0.06579573654039025,0.48454322077879125,-1.569478092543236,-0.5965979714963753,-0.6024955536956523,0.2013432375212517,0.10292682935292001,-0.2575561152815497,0.028396945790621173,0.06975745240298864,-0.0581188862121737,0.31103730407938046,-0.3147038552843274,-0.6933958619408058,-0.2613583858430793,0.19405795201339202,-0.3014390791644213,0.4560979675263572,0.18466743746861947,-0.7745853275775706,1.203103320044045,0.9907485535735747,1.2776125547434523,-0.4179704517189739,0.15774962285345057,1.7299674221645096,0.3829578862761983,-0.6518470944064205,-1.37078466009706,0.22608661954787707,0.4273092060080361,4.456014777295716,2.1604303957811313,-0.2191462189266737
Pr,-1.0578483162485293,0.8277116237872693,0.34398743909872465,0.04361124155036229,0.23047990514205996,-0.3325675497786726,-0.46826047691498396,0.3969673222991663,-2.1826960127958563,-0.3213846396264806,-0.1447640891612464,0.3894831888285152,0.2057074083385094,-0.5287858149958098,-0.408954166264864,1.299390813351937,-0.45257082425051093,0.671897543870647,0.34969485599569305,-0.26973203531663165,-0.9282153433584647,-0.8203755240624672,-0.6843767499410949,0.017362861572771504,0.22508778633179619,-0.4479934114660206,0.2860583596704469,-0.562990897536746,0.5083186193530438,0.41039165187241367,0.25637352095539967,-1.910647865323461,-1.6709175175520072,1.795684940062786,0.8631943514803384,0.6904761463826355,1.5960412702057685,-1.397335888564653,1.4413202413379498,1.1380007957709273
Nd,-1.059566215701935,0.7553820901338124,0.7419404142431079,0.3573453067600706,0.09821333955353026,-0.29935110818858457,0.48271245903407206,1.0810747310568063,-0.14536364929813167,0.24618262518633302,-0.21550856616247493,0.8139990347024829,-0.469508608035018,-0.9353971160633253,-0.10907678133211632,0.5262985488435831,0.01880418213295837,0.2969317588047128,-0.6690248357692954,-0.27303005767203964,-0.10969218235492917,-0.211565246476661,0.417830068731053,-0.7203648160060334,-0.6153156722737281,-0.8730302301135084,2.8100148402071503,-0.8683439681764719,-0.9588720112161268,-1.9069686463996882,2.1212580830555017,-1.5887486101827462,-0.5712486300509667,-1.6294316131340774,-1.6425625692099948,-0.3455408336579672,-0.33943668910585256,-2.6631961480776085,0.6408403862699923,0.3966270169137723
Pm,-1.2644524673965882,0.7021206485879916,-0.10871948777052944,0.06985380364056848,-0.6681544168012523,-1.3335310489487444,0.030365612729956148,-1.0776159074975886,1.6981502395657417,-0.8365836854758985,-0.09767042391655387,-0.9676180263587394,-0.36575180156673154,0.6627791019551855,-0.20609643562542485,0.19575899129119978,0.73744663604188,0.9292588771694782,0.32326030396746475,-1.2134291396636774,-0.04894337708422342,0.04784227152049456,-1.3708245843114604,1.5934399922009328,-0.46750212388320306,-0.4789447251705555,1.2767641402351162,0.5832620925188873,0.05616009722146917,0.5064638072266971,0.77757296657818,-0.20424806600413375,0.35479398479518376,-1.004846772044713,1.9262907634772355,0.06195809564010772,-0.31604646406958364,-0.5114995363784285,-0.6955106298615481,-0.9834210926982998
Sm,-1.1932458840411049,0.7660637879197325,0.3364979390877581,0.2552731797537377,0.08660461513708921,-0.16391716065927792,0.5774045049495505,0.8625155632026199,-0.5924642323978621,0.0004226387813500272,0.2629096924560749,0.5066154779228074,-0.31943931328350306,-0.3235746662628773,0.1325933621628861,0.3555335762304088,-0.7532184292302303,0.4124649777846845,0.07851376997062832,-0.1335450197006191,-0.15922260298119825,-0.37649836168859097,0.2402929807656596,-0.05493177679715181,-0.20245272413242732,-0.7007132424924519,1.731892227505316,-0.40354771960786,0.1813550186692007,0.7319847315055678,0.7545458235415319,-0.0942704430615932,1.6781839298210268,1.780152013341541,-1.763884335097707,0.6302353653038046,0.7533953236489146,1.642950687289608,-5.20218898518308,-1.5474958639418646
Eu,-1.1786444549997142,1.0211925561762045,0.28568675751505374,-0.3653969703059368,0.3494439233994089,-0.3156233885395511,-0.21951468759857048,-0.6096949538475337,0.062218014187461264,-0.883936940339844,0.1027280014783157,-0.20839328841208227,0.5678332556595735,0.4178973667653994,-1.0549857805919376,-3.011544211816515,1.131351716799421,-0.45971606710964996,-0.5965657638097973,-0.896024149795732,-0.1721118411427099,1.0991371095849973,0.8965425429422244,-0.4489365576503855,-0.28337519186447224,-0.8256465395048853,-0.593486039970108,0.14135418632554908,0.2774593491390068,2.0304138992788325,0.5424213185201273,-1.006659836543413,0.871176015678003,0.4983196767581597,-0.010172102563343503,-2.8972039850803797,0.2545362165433962,-1.8296376518943587,0.52433998163496,-0.8126300697399506
Gd,-1.456247500662918,0.6502070245944822,0.5655526087610504,-0.15796943102747676,0.5217980545166864,-0.8292315991205199,0.3993060487163657,-0.4529174127378481,0.5113108393330308,-0.6964226128425527,0.5409826080420624,-0.05113558224055916,0.12020880235239256,0.4663496663488861,0.09028506275148322,-0.16490468177329762,-0.24718139903602648,1.2269332406963072,-0.14196739459384253,1.4518825360685192,0.1453945148126324,0.22660640886206426,0.8780130025005413,0.18725255156508094,-0.5863213665924452,-0.029624683153286077,-1.0294233682315255,-0.2655514365090891,0.20712989769420517,1.250621075260834,-0.0783141536218534,0.31781111141836055,0.3276704163496611,-1.5568823475151738,-0.3652465751038762,3.2144205917788726,-2.2828834155404683,1.298696946079848,2.7791444384251016,-1.1078146619850382
Tb,-1.1443496065791015,0.5628715333535129,0.2788741621552225,0.5571793463011948,-0.1997854200851535,-0.3385612249090683,0.7185886916673762,1.150115480284237,-0.8036593786058563,0.2506623905174911,0.9435182674573876,-0.9646488096653125,-0.8291908078639381,-0.03062711598740322,0.12554210443803732,-0.6532864266425745,-0.48038599127830744,0.052352982194928815,0.20060946805851568,0.6032161430251448,-0.06578619484909864,-0.6286846195694717,-0.41248524270852804,1.7866718377368822,1.146381128241659,-1.1219656045020179,0.2861045209374798,0.7660896239755968,0.22997127691433544,0.6779165292032037,-1.1184576547506886,0.9741537204886174,-0.1626318556255368,-0.6733386270059492,0.1912279015186735,-0.5336623947501083,0.7693034332070016,-1.5030763162449565,-0.5856207179119088,3.5212371941297373
Dy,-1.2319967626161454,0.588465660084994,-0.41711548837252777,0.6211304689913253,-0.4515793533934931,0.36200643562897805,-0.05255204941315137,0.5527739512624547,-1.571520731105249,-0.6059599742429826,-0.45265563990567237,0.16364506869609136,-0.0036527931265839357,0.5886993625462537,-0.12506979196073753,-0.770596524816421,1.2119947180322277,-0.09500228386531934,0.6735645467027405,0.21271419548294504,1.1024947442171085,0.2612974548973012,0.03801286399972984,-0.11654880595672305,-0.4368620365833343,-0.798138132792028,-1.1265778630927008,0.8958436088317819,0.8930732543024367,-1.8991451331716438,0.3285424862997745,0.23628817772204727,-1.4409922113938547,-0.5288169776356898,-0.5253243720716692,0.6357214597871835,-1.7774672353422802,-1.12055215322378,-2.8764728333681684,0.8331000600779825
Ho,-1.2861112633634961,0.5912627451915123,-0.31455574157615945,0.7533162595511234,-0.5268523902494342,0.17996873774357722,0.6980736336954073,1.1008540752684024,-0.4572024661208992,-0.20029982604414356,0.5822303676217581,0.45734298106709137,-0.23474213714349257,0.5518445348156307,-0.1967492663126155,-0.3583902268309619,0.8329141730095426,-0.3395561330102708,0.6475698654285456,0.6755072413750914,1.04728729545319,-0.5734735752666561,0.46219681933028467,-0.5045578810626068,-0.48444113991505033,-0.13936181237653955,-0.2245783724117558,0.15754156598764918,-0.8728962356150398,0.33280944686914576,0.19884498547926843,1.7298443424596486,-2.394625174506546,-0.6421889673990773,-0.3890881831307841,0.5601508557713052,3.3147712114457177,-1.0188504072684292,1.1202255466764017,-2.2819357667655615
