element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
H,0.3560609208442911,1.0224585850760297,1.3153801459373966,-2.2904818224779206,-0.5229245880525891,-0.26854831621041214,0.7116113130713533,1.3934692311341002,-3.1963736065031,-1.13034139347553,-2.283275295603559,0.18952248661493537,1.8401325625038787,1.3935183494630066,3.1633857421370295,0.027167711787386733,1.0100947810131333,0.32425074089772044,-1.7692184212065938,3.2991105608356355,-0.41208901546358817,2.801855368332691,-0.5275531610816049,-2.5629770377804415,-2.322569930966376,-1.7752882668857215,-0.2996313529504556,-0.6301295511062183,-0.17421603634876628,0.5370597601271782,-1.5773404583057093,1.4783096725499438,0.36048208974695234,1.401345535811731,0.5346775996765892,3.1008089071244584,-1.5722839376613242,0.6584160320763756,-1.4907754631836014,-1.4914207398166468,-1.2815502976053066,1.3738425299945098,1.6346393748513572,-2.1065826543665183,0.09171316511315851,-0.16168344437097623,-2.950987839892788,-0.82025308021197,0.12626160648788337,-1.7561316135439182,-0.18008508235602685,2.505522967808351,0.09045707485038175,-2.0223550832491886,0.9861714657428831,2.3167993346142643,0.8936050826559615,0.44706304460444346,2.259163171442918,2.7301099683924313,-1.4988931573751265,-1.1420817346904424,-2.1447705887803448,-0.6347258757804659
He,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Li,-0.675805959508917,0.6986153500630525,1.367501314984077,-0.5590088371542745,0.5739900386523812,-0.852597536804024,-1.5167779102787966,0.7758006377731347,-1.861592828366015,-1.2236138819854043,-2.0950936819169916,-0.6399391951992439,1.7054105342617638,0.05742581442825224,2.267560334042837,1.3171791210624935,0.31731011894715117,2.3193403076624084,-1.7123874768800678,1.5327011990580746,1.1214972750600878,1.7999440008881216,-0.7771975424919352,-1.2064495511291655,-2.120973576399115,-0.8477291870814501,0.3901500680865857,-0.2815574818185167,0.6134666289177506,-0.13644276776912015,-0.7257851793055357,1.0682829560532325,1.3075372051973129,-0.9598655006626647,0.7350043271148975,0.20422480520222874,-0.21325840455197353,1.9889079070220046,0.4596585079287662,-1.1946616624999145,-2.51781286007169,-0.8735751734064415,1.4877691950290266,-2.764767543347213,-0.20209884194653022,-1.0507135850851388,-1.5708522092307131,-0.5080412031164355,1.4362108271208645,0.8822691727284387,-0.45724680053449784,0.21492135516771263,0.9548001868522983,-1.6308589842030552,0.34778717610760174,2.1594132663948216,0.7161196132548197,-0.26407500380270454,0.5793380326957214,1.7011119766871037,0.7027362756279093,-0.7737505618033281,-0.9885242372363313,-0.5930046999173177
Be,1.1393046331040673,-1.3495775609050087,1.8828315982163104,-2.2193942801427347,1.478539522774669,0.42797550336632884,-0.6658807577618758,-0.10987488648288778,-0.9196467495140223,-0.2929915772144565,-0.11954895513351416,-0.08842633211555405,1.2811230458784355,-1.6522542658808854,1.2394273774149904,2.6295245005202195,0.1970799546254279,2.4642042006267255,1.834082785989714,-0.3505526720326332,-0.22548988876507947,0.776382596914466,0.5029396300327712,-2.8657423976182947,-1.3634501120457423,-0.18143118679641446,0.014182630551771087,-0.20013873652100136,-1.308198717596898,1.8440555075038896,0.565788881147618,1.1073607709506874,-0.15729112110844004,0.47316238768885294,0.4756797314133056,0.8095417176677094,-0.6597366927529781,2.2992812427643887,-0.23011879226710216,1.0452354072350003,-1.5352811731350133,1.733466722907886,1.2974842856753586,-2.0762317538360966,0.9142080642021558,-1.3798123829303692,-0.14407765213002352,-0.278710918174577,-0.10212915227446218,-0.10687736608880762,-1.3542996729286045,-1.001929930509605,0.012760849370300231,-0.028773816269808638,0.6945310934234882,0.9324383489008699,-0.31882369962023166,-0.2832458973003846,-0.06387078760764116,0.963989453479712,0.5852359252733382,0.11063518095020966,-1.8062104936075767,-1.0217443596921463
B,0.2084752264652994,-1.2231204950845442,1.1053610529843236,-1.18844327544568,2.140127873216777,1.956455897767261,1.219762360731471,-0.5965750531239795,-2.4150812308125587,0.5839019407094815,-1.0224990385278245,0.257818838914785,0.9209932319065741,-1.3899100174843784,1.9193845886167222,1.0750920273933897,0.9438653960803429,2.0401000006986125,-0.5270951836109532,1.0294665382460684,-2.109282889547143,-0.23117077360912985,1.0764240612594689,-0.3654919773830329,-0.011255244582910688,-0.8054532812931338,-0.7876339246526117,1.256351741381821,-2.237318727672653,0.32440463383105533,0.2879297104601033,1.154377616705837,-1.4479177119122566,0.9158791252921621,-1.3039208640344884,1.6597944480537565,-1.00508401133853,2.789274825209909,-1.6308607549262895,-0.8000973944227725,-1.0869118257263362,1.6183069753283612,0.1756649209536109,-0.3722051090722173,0.5879908894149045,-0.38941159624899174,-0.7946504522035747,-0.3287311406690106,-2.1314518632107484,-0.8691595202140143,-0.9912150899882716,1.0158382750727317,1.3286763401143808,0.27485936895776925,0.9426869199986261,0.9058748637517978,-1.39412132569275,0.6307844493982958,2.5714966392474707,0.16423609673744025,-0.834332057791353,-0.25184388701881905,-1.5750458893783703,0.3190243552348632
C,1.6892465339325342,-2.027588537669009,-0.16575987997360905,-2.5095882357026786,0.9430292130595116,1.6627898230454456,0.24779869390409254,-0.06040278177797314,-1.5476168438533267,0.7230926590569932,1.328910335463265,-1.0472842732178191,0.5944482191912934,-0.71342302446002,0.5826709387541703,1.5345541672533662,2.1702497009610067,0.5095984366069863,-0.283113686709578,1.654737924539063,-1.4086311430459864,-0.20312641766280234,0.8851616403482425,-1.340847903263402,0.8978648140002502,-0.4842939601771526,-0.6383841486917393,1.3763141602193036,-1.2904003517228981,1.5033783009907913,-0.5756075874688739,0.8063892475654838,-0.23058469634267692,1.3230490463558988,-0.6858403614421158,1.1503705668155002,-0.8439972282030395,2.1079321473387482,-1.9170664591950317,0.07479804919357999,-0.11454917658368001,0.08159036512395518,0.8342185582478859,0.7259293710195641,1.5124554746462546,-1.054767208291139,-1.53371784017349,0.3977007240965769,-2.231519043965644,-1.4521722473068555,-1.6142492381002957,0.33884726989216873,-1.7066999404789835,-0.5654488957686847,2.4710923987459625,-0.3912949495351095,-0.3390912778158016,2.3122256040260796,2.12326446097292,1.1532519532925056,-0.8253896778200768,-0.6349844149235243,-1.0379586868600934,0.9825485472187218
N,1.1983251180019971,-0.7273011509689862,0.44184883398063524,-2.152694114436073,1.7771811241719315,1.1691601458710161,0.4208874856923239,0.9708102554446734,-2.328983299527778,0.2698193050120142,1.8752200614170498,-0.40939637204960055,-0.9882570809138355,0.22753421000463148,0.09524984342421008,1.562748563072527,1.8426770930110015,-1.600554440874719,1.4919840451593316,0.7928594584998738,-2.6868261863653546,0.17417563981711337,-0.9322803454979515,-1.008095598186455,1.188607223384803,-0.04085518542576582,-1.28024072415951,0.7538125288134091,-1.409749749768732,-0.880746091647549,-2.4170802619213645,0.4207249439488269,-0.8884227960558302,-0.9308694117039954,-0.7275758229677186,1.0948934664441963,-2.6147680208966735,-0.30247667551688073,-1.5746225602356956,-0.572859235307339,-0.8624890015897738,0.00695719406824341,1.378256504513365,1.3418563694521686,0.8806773483873358,-0.5582744751708087,-1.8080242639721449,0.6977123982389736,-2.4271961806205757,-2.015011123791166,-1.4987375320124436,-0.42344542790470757,-0.7086528919026472,-1.6008235134508817,2.5811154510012315,0.4674228677067323,0.5035412513229182,1.5343972628285465,2.267035327257839,0.3205547476997033,-0.24305700415810838,0.2723137157650942,-2.3293919652849797,0.5360697047576306
O,1.2140159477361023,-0.5375262987761602,1.6013215241406842,0.37753556188446963,-0.7949407005784552,0.4757576177340293,0.8253191429279905,0.7923732542651952,-2.2791655157520947,0.3787625377136455,1.5783706790770127,-1.9638812246711495,0.02947390251584165,1.385625902041555,1.6171331753735418,1.0315413155210926,2.4278077540575085,-0.8267948800183808,-1.7700467416214096,1.8629435240091494,-1.3460173922666354,1.906576899246599,-0.1352242616852204,-1.6266243298156513,0.10777313133816908,-1.2083136472691998,-2.5411600163716677,-0.07966219519468654,-2.1387283961837054,1.7320069822243658,-2.25624801337776,-0.4296269258257067,1.631704043884399,-0.355601586778198,-1.939969778919266,0.7791034393856133,-2.8495202819435486,-0.9221900556569653,-2.18354957341004,-0.8351136921859642,-0.21090317791665347,-0.5139822688513958,1.6393201790437195,0.7624448634442604,1.3081602163651234,0.5069476713469276,-2.2431409757745855,0.3409877618393958,-2.448405464970332,-2.722508923205644,-0.3262739504121556,1.1873406448341022,0.3250823783623079,-0.9318926393001857,0.23095857898918237,1.0414243658885456,0.9194237300720906,3.8117273354257577,2.396977158428047,2.2314095258819884,-1.8164388164292045,-0.4438029246874092,-1.816279428065595,0.5307428149813893
F,-1.4655724475296714,-1.3730157332623327,1.5962239077788547,0.04764514611263857,1.2832309847608634,0.11265597066793148,-0.2169627827350637,1.9997127301613933,-1.8668344741931164,-0.231373487429546,-0.5555416050675677,-0.7532543765752527,0.8450885348083613,1.6889792208562437,0.5523490850354428,-0.4614405347047245,2.8678237868762455,-1.5910458882306797,-1.1356770665995355,2.9488206899904057,-2.4366918492436462,2.00446675719665,-1.0445048552072098,-0.5380991530063441,-0.8332169081458404,-1.6848521377375525,-0.858678798808364,0.011868466814838082,-1.0854645905155933,-1.4834462446413164,-3.047249374734802,0.4742581991628266,0.5203457770811704,1.6314663255925779,-0.2695650013095903,1.7691235491070658,-2.796505700473582,0.33678918411159964,-1.1569162979876964,-1.7197182561396682,0.4673616219274421,-1.2967307205901788,1.9836674420008527,1.360951791296412,1.3853829046129118,2.078255377650281,-2.5937842268086415,-0.5454110698281674,-1.5866112038614009,-1.561392864725434,0.10516252858202167,0.6033284632921643,-0.33257584238547117,-2.571747000873514,-1.0391253282184465,1.9988131098844306,1.799188719379627,3.002411254874525,1.2149483862646764,2.728344418636742,-2.580263067628845,-1.4972083674084886,-1.185560101539663,1.392917054937664
Ne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
