element,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
H,-2.838559227470179,0.5113445631872889,-0.81236345899215,0.8339015831257625,2.5655385296760858,2.3042994293708237,-0.2000582294334409,-2.462356457056264,2.067000315705249,0.6179987001552693,-1.3184385118741035,0.32759635984376856,-0.5394856271743903,-1.975766114737779,1.5016212240055604,2.3918377692543733,-0.06696538113559858,1.3948470145435659,2.144172269877298,2.2497187012079265,0.10495412938982467,0.929987630640119,1.0360896716422012,-2.714560052057183,2.3240366514908244,2.2135537470886653,-0.0045033670502644015,0.7197664039900826,-0.4723851917812499,2.349003212535438,0.2708578038657752,-2.2916080231194274
He,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Li,-2.042186210292485,0.33960880891589607,-1.6183721736474683,-1.205123372117841,1.439785882048544,1.5471361292972174,0.11733427917042154,-0.20873164987737852,2.467909448608438,0.2787581133673194,-0.008111448034397773,-1.399015117866603,-0.029660453962420293,-1.1191649767666476,0.8425237543090052,1.3481266166809471,0.42289255835937606,1.5213612787236064,2.8944368306837958,1.1029428317025491,0.8952630399415054,0.9287155304217043,0.06858545885689171,-2.4155059738731692,0.34568895744830586,0.6337236856357169,-0.21617266652039574,-0.8400965133860824,0.3598057764564111,0.2815498833081057,-0.8048854591040796,-1.5861536674871426
Be,-0.2962001098055742,0.7217308048854432,-1.3061702999756084,-1.0539611016303279,0.7006295801990127,0.7299886929762012,0.8294105281760695,0.4757512919506103,-0.41092869958989564,-0.30940311527193964,-1.2703242782249744,0.9482117035048243,1.421157339356626,-0.7721652693757941,-1.4373010626553333,-0.547371295210542,0.9008213103991426,1.2353475136512548,1.8138659835547142,0.23216046632353574,1.5461435649257063,0.5489312698227162,2.0460720840438373,-0.9028175308043462,1.3967617043922609,1.743768080727957,-0.05184039384037023,0.12715887650592064,1.225140545863734,1.3262853864428497,0.545684648648289,-1.9851504830866684
B,-1.3586875823105593,0.9255260133752892,0.2320881403001472,-1.024203393090327,0.8704433151957089,1.648989951563347,1.93809005725723,-0.5706461240403276,0.16164771386861013,1.6693053139877219,-2.835665078621691,2.2698000800674203,-0.12178176586226884,0.05606094593782715,0.4118416374002827,-1.6217889782866022,1.5268743071418842,-0.040733252186372776,0.951677281020534,0.518143435636009,-0.2436529766983394,0.06394588270872413,2.4410720062533375,0.5243724743100537,1.7685995162209718,1.0446871944764178,0.4821500783710151,1.3382681312551044,0.37098388504121066,1.2076536778755607,0.5178863103313655,-1.382320081470406
C,-1.263703292116193,1.4701134564006269,0.6891207040193216,0.23243637122930752,0.8660643214734105,-0.1659121440143633,1.8654228027730986,-1.9795526383745727,-0.4542237391247259,1.308932049056821,-2.334037384460335,0.7507570027897293,-1.0454614670764162,0.26724453278015253,0.595577830779357,-0.5734045967648711,1.791194911335183,1.113876439066469,0.7676922539448734,0.9475595075599232,1.0494911250614385,-1.0143022092971536,1.7522488986147637,0.9836903437081256,2.6254309624561634,2.294571875909848,1.5521315961763462,0.7282719977648886,0.2127586901630002,0.5456421729682197,0.9360110386323233,-0.09104425712023913
N,-0.5006043028280527,0.2317744943233429,1.1546569780686076,0.7926198236387338,1.9261442046492192,-1.0269169602888035,-0.6982309139325868,-2.2097317039258035,-2.345618203294139,2.42860306959451,-2.0256353616615455,-0.41119871405418706,-1.6774579809286163,-0.31919972168124455,1.1869926759002576,0.009764452665333176,1.3490773553696962,0.02376307098318663,2.1356837107395776,1.1383820996256035,0.6096200152160443,0.15161365289246578,1.6685907299372538,0.7088786437600457,2.195621266574776,1.0006788457075668,1.1027443548777989,1.2840230996448818,0.9317677288414042,0.40936101922065,0.2870088227968381,-0.9399418345168886
O,-0.24330982811371732,1.2698248169132622,0.7292364882687966,1.8391940791473156,2.5441466638843098,-0.09116447964754024,-0.8632770986456143,-2.668814079345637,-0.6661365874242512,2.5246162743646776,-0.9732575153351282,-1.0076129824490767,0.10044048795776521,-0.6759519890476267,1.3534598110657703,1.2219766123106242,0.8587862362812898,2.1146475613659166,0.3687162068877487,0.6449177841167509,1.0329166561864025,0.2556938980768211,1.8002450490613406,0.24822899183886507,2.987361652145006,0.379012632328735,3.3465752358950125,1.508033712521278,0.05280570747016294,2.0451550718425646,-1.4201517764612008,-1.538128860393061
F,-0.5721790546263569,1.1892517874176367,0.40853982815601003,2.4620400127420985,2.8627713124197474,1.2655716682746694,0.9308332613888094,-2.7041806222134186,-1.101356249832065,2.105720768604503,0.7058261163702118,-0.7123629302728431,-1.107105651886566,-0.7661934707804954,1.754498149342168,-0.1302667564408566,1.317873880460425,2.1786840708022233,1.9356660135950314,1.6566845036810067,1.3386244712507749,0.8847897801357261,-0.11009098577655357,-1.9575778118186065,2.168334950510691,0.6011627543653129,3.2052671004140296,1.809081974344165,-0.6601417312216666,2.3410439654470605,-0.2576507483269311,-0.16570721041707312
Ne,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
